"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2025-09-30,2024-05-07,"0.10%",-300,0.1,0
2025-09-30,2024-05-07,"0.35%",-300,0.35,0
2025-09-30,2024-05-07,"0.60%",-300,0.6,0
2025-09-30,2024-05-07,"0.85%",-275,0.85,0
2025-09-30,2024-05-07,"1.10%",-250,1.1,0
2025-09-30,2024-05-07,"1.35%",-225,1.35,0
2025-09-30,2024-05-07,"1.60%",-200,1.6,0
2025-09-30,2024-05-07,"1.85%",-175,1.85,0
2025-09-30,2024-05-07,"2.10%",-150,2.1,0
2025-09-30,2024-05-07,"2.35%",-125,2.35,0
2025-09-30,2024-05-07,"2.60%",-100,2.6,0
2025-09-30,2024-05-07,"2.85%",-75,2.85,0.0242782849299272
2025-09-30,2024-05-07,"3.10%",-50,3.1,0.0555730575120232
2025-09-30,2024-05-07,"3.35%",-25,3.35,0.102752705983246
2025-09-30,2024-05-07,"3.60%",0,3.6,0.153471221243302
2025-09-30,2024-05-07,"3.85%",25,3.85,0.185173979272194
2025-09-30,2024-05-07,"4.10%",50,4.1,0.180492522380013
2025-09-30,2024-05-07,"4.35%",75,4.35,0.142122804215137
2025-09-30,2024-05-07,"4.60%",100,4.6,0.0904034146632679
2025-09-30,2024-05-07,"4.85%",125,4.85,0.0464521672767453
2025-09-30,2024-05-07,"5.10%",150,5.1,0.0192798425241452
2025-09-30,2024-05-07,"5.35%",175,5.35,0
2025-09-30,2024-05-07,"5.60%",200,5.6,0
2025-09-30,2024-05-07,"5.85%",225,5.85,0
2025-09-30,2024-05-07,"6.10%",250,6.1,0
2025-09-30,2024-05-09,"0.10%",-300,0.1,0
2025-09-30,2024-05-09,"0.35%",-300,0.35,0
2025-09-30,2024-05-09,"0.60%",-300,0.6,0
2025-09-30,2024-05-09,"0.85%",-275,0.85,0
2025-09-30,2024-05-09,"1.10%",-250,1.1,0
2025-09-30,2024-05-09,"1.35%",-225,1.35,0
2025-09-30,2024-05-09,"1.60%",-200,1.6,0
2025-09-30,2024-05-09,"1.85%",-175,1.85,0
2025-09-30,2024-05-09,"2.10%",-150,2.1,0
2025-09-30,2024-05-09,"2.35%",-125,2.35,0
2025-09-30,2024-05-09,"2.60%",-100,2.6,0
2025-09-30,2024-05-09,"2.85%",-75,2.85,0.0191503596991023
2025-09-30,2024-05-09,"3.10%",-50,3.1,0.0462888750650626
2025-09-30,2024-05-09,"3.35%",-25,3.35,0.090305275918301
2025-09-30,2024-05-09,"3.60%",0,3.6,0.142203570212192
2025-09-30,2024-05-09,"3.85%",25,3.85,0.180752965283625
2025-09-30,2024-05-09,"4.10%",50,4.1,0.185458538052996
2025-09-30,2024-05-09,"4.35%",75,4.35,0.153601573131155
2025-09-30,2024-05-09,"4.60%",100,4.6,0.102689232398241
2025-09-30,2024-05-09,"4.85%",125,4.85,0.0554140284330559
2025-09-30,2024-05-09,"5.10%",150,5.1,0.0241355818062695
2025-09-30,2024-05-09,"5.35%",175,5.35,0
2025-09-30,2024-05-09,"5.60%",200,5.6,0
2025-09-30,2024-05-09,"5.85%",225,5.85,0
2025-09-30,2024-05-09,"6.10%",250,6.1,0
2025-09-30,2024-05-10,"0.10%",-300,0.1,0
2025-09-30,2024-05-10,"0.35%",-300,0.35,0
2025-09-30,2024-05-10,"0.60%",-300,0.6,0
2025-09-30,2024-05-10,"0.85%",-275,0.85,0
2025-09-30,2024-05-10,"1.10%",-250,1.1,0
2025-09-30,2024-05-10,"1.35%",-225,1.35,0
2025-09-30,2024-05-10,"1.60%",-200,1.6,0
2025-09-30,2024-05-10,"1.85%",-175,1.85,0
2025-09-30,2024-05-10,"2.10%",-150,2.1,0
2025-09-30,2024-05-10,"2.35%",-125,2.35,0
2025-09-30,2024-05-10,"2.60%",-100,2.6,0
2025-09-30,2024-05-10,"2.85%",-75,2.85,0
2025-09-30,2024-05-10,"3.10%",-50,3.1,0.0348671227938001
2025-09-30,2024-05-10,"3.35%",-25,3.35,0.0877728234212373
2025-09-30,2024-05-10,"3.60%",0,3.6,0.162069817260331
2025-09-30,2024-05-10,"3.85%",25,3.85,0.219538598850712
2025-09-30,2024-05-10,"4.10%",50,4.1,0.218183059860488
2025-09-30,2024-05-10,"4.35%",75,4.35,0.159085958354429
2025-09-30,2024-05-10,"4.60%",100,4.6,0.0850956249752729
2025-09-30,2024-05-10,"4.85%",125,4.85,0.033386994483729
2025-09-30,2024-05-10,"5.10%",150,5.1,0
2025-09-30,2024-05-10,"5.35%",175,5.35,0
2025-09-30,2024-05-10,"5.60%",200,5.6,0
2025-09-30,2024-05-10,"5.85%",225,5.85,0
2025-09-30,2024-05-10,"6.10%",250,6.1,0
2025-09-30,2024-05-14,"0.10%",-300,0.1,0
2025-09-30,2024-05-14,"0.35%",-300,0.35,0
2025-09-30,2024-05-14,"0.60%",-300,0.6,0
2025-09-30,2024-05-14,"0.85%",-275,0.85,0
2025-09-30,2024-05-14,"1.10%",-250,1.1,0
2025-09-30,2024-05-14,"1.35%",-225,1.35,0
2025-09-30,2024-05-14,"1.60%",-200,1.6,0
2025-09-30,2024-05-14,"1.85%",-175,1.85,0
2025-09-30,2024-05-14,"2.10%",-150,2.1,0
2025-09-30,2024-05-14,"2.35%",-125,2.35,0
2025-09-30,2024-05-14,"2.60%",-100,2.6,0.0120851634920049
2025-09-30,2024-05-14,"2.85%",-75,2.85,0.0291214406876058
2025-09-30,2024-05-14,"3.10%",-50,3.1,0.0587683849699123
2025-09-30,2024-05-14,"3.35%",-25,3.35,0.09932519023327
2025-09-30,2024-05-14,"3.60%",0,3.6,0.140595230561387
2025-09-30,2024-05-14,"3.85%",25,3.85,0.166680399848828
2025-09-30,2024-05-14,"4.10%",50,4.1,0.165502595402948
2025-09-30,2024-05-14,"4.35%",75,4.35,0.137635753471448
2025-09-30,2024-05-14,"4.60%",100,4.6,0.0958649915977763
2025-09-30,2024-05-14,"4.85%",125,4.85,0.05592211804009
2025-09-30,2024-05-14,"5.10%",150,5.1,0.0273206434568987
2025-09-30,2024-05-14,"5.35%",175,5.35,0.0111780882378322
2025-09-30,2024-05-14,"5.60%",200,5.6,0
2025-09-30,2024-05-14,"5.85%",225,5.85,0
2025-09-30,2024-05-14,"6.10%",250,6.1,0
2025-09-30,2024-05-15,"0.10%",-300,0.1,0
2025-09-30,2024-05-15,"0.35%",-300,0.35,0
2025-09-30,2024-05-15,"0.60%",-300,0.6,0
2025-09-30,2024-05-15,"0.85%",-275,0.85,0
2025-09-30,2024-05-15,"1.10%",-250,1.1,0
2025-09-30,2024-05-15,"1.35%",-225,1.35,0
2025-09-30,2024-05-15,"1.60%",-200,1.6,0
