"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2025-04-01,2023-11-01,"0.10%",-300,0.1,0
2025-04-01,2023-11-01,"0.35%",-300,0.35,0
2025-04-01,2023-11-01,"0.60%",-300,0.6,0
2025-04-01,2023-11-01,"0.85%",-275,0.85,0
2025-04-01,2023-11-01,"1.10%",-250,1.1,0
2025-04-01,2023-11-01,"1.35%",-225,1.35,0
2025-04-01,2023-11-01,"1.60%",-200,1.6,0
2025-04-01,2023-11-01,"1.85%",-175,1.85,0
2025-04-01,2023-11-01,"2.10%",-150,2.1,0
2025-04-01,2023-11-01,"2.35%",-125,2.35,0
2025-04-01,2023-11-01,"2.60%",-100,2.6,0
2025-04-01,2023-11-01,"2.85%",-75,2.85,0
2025-04-01,2023-11-01,"3.10%",-50,3.1,0
2025-04-01,2023-11-01,"3.35%",-25,3.35,0.0241566270145711
2025-04-01,2023-11-01,"3.60%",0,3.6,0.0563571780002935
2025-04-01,2023-11-01,"3.85%",25,3.85,0.105322674660435
2025-04-01,2023-11-01,"4.10%",50,4.1,0.157680998446969
2025-04-01,2023-11-01,"4.35%",75,4.35,0.189120328015048
2025-04-01,2023-11-01,"4.60%",100,4.6,0.181721351707025
2025-04-01,2023-11-01,"4.85%",125,4.85,0.139888155399994
2025-04-01,2023-11-01,"5.10%",150,5.1,0.0862685242184501
2025-04-01,2023-11-01,"5.35%",175,5.35,0.0426187344065552
2025-04-01,2023-11-01,"5.60%",200,5.6,0.0168654281306589
2025-04-01,2023-11-01,"5.85%",225,5.85,0
2025-04-01,2023-11-01,"6.10%",250,6.1,0
2025-04-01,2023-11-02,"0.10%",-300,0.1,0
2025-04-01,2023-11-02,"0.35%",-300,0.35,0
2025-04-01,2023-11-02,"0.60%",-300,0.6,0
2025-04-01,2023-11-02,"0.85%",-275,0.85,0
2025-04-01,2023-11-02,"1.10%",-250,1.1,0
2025-04-01,2023-11-02,"1.35%",-225,1.35,0
2025-04-01,2023-11-02,"1.60%",-200,1.6,0
