"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2025-07-08,2024-02-01,"0.10%",-300,0.1,0
2025-07-08,2024-02-01,"0.35%",-300,0.35,0
2025-07-08,2024-02-01,"0.60%",-300,0.6,0
2025-07-08,2024-02-01,"0.85%",-275,0.85,0
2025-07-08,2024-02-01,"1.10%",-250,1.1,0
2025-07-08,2024-02-01,"1.35%",-225,1.35,0
2025-07-08,2024-02-01,"1.60%",-200,1.6,0
2025-07-08,2024-02-01,"1.85%",-175,1.85,0
2025-07-08,2024-02-01,"2.10%",-150,2.1,0
2025-07-08,2024-02-01,"2.35%",-125,2.35,0.0202563771031389
2025-07-08,2024-02-01,"2.60%",-100,2.6,0.0498538937467849
2025-07-08,2024-02-01,"2.85%",-75,2.85,0.0976727409708882
2025-07-08,2024-02-01,"3.10%",-50,3.1,0.152339994738902
2025-07-08,2024-02-01,"3.35%",-25,3.35,0.189164887202612
2025-07-08,2024-02-01,"3.60%",0,3.6,0.187009163227309
2025-07-08,2024-02-01,"3.85%",25,3.85,0.147190744533156
2025-07-08,2024-02-01,"4.10%",50,4.1,0.0922322080183838
2025-07-08,2024-02-01,"4.35%",75,4.35,0.0460095996381391
2025-07-08,2024-02-01,"4.60%",100,4.6,0.0182703908206861
2025-07-08,2024-02-01,"4.85%",125,4.85,0
2025-07-08,2024-02-01,"5.10%",150,5.1,0
2025-07-08,2024-02-01,"5.35%",175,5.35,0
2025-07-08,2024-02-01,"5.60%",200,5.6,0
2025-07-08,2024-02-01,"5.85%",225,5.85,0
2025-07-08,2024-02-01,"6.10%",250,6.1,0
2025-07-08,2024-02-02,"0.10%",-300,0.1,0
2025-07-08,2024-02-02,"0.35%",-300,0.35,0
2025-07-08,2024-02-02,"0.60%",-300,0.6,0
2025-07-08,2024-02-02,"0.85%",-275,0.85,0
2025-07-08,2024-02-02,"1.10%",-250,1.1,0
2025-07-08,2024-02-02,"1.35%",-225,1.35,0
2025-07-08,2024-02-02,"1.60%",-200,1.6,0
2025-07-08,2024-02-02,"1.85%",-175,1.85,0
2025-07-08,2024-02-02,"2.10%",-150,2.1,0
2025-07-08,2024-02-02,"2.35%",-125,2.35,0.0130955753928074
2025-07-08,2024-02-02,"2.60%",-100,2.6,0.0412755846158191
2025-07-08,2024-02-02,"2.85%",-75,2.85,0.096592049878676
2025-07-08,2024-02-02,"3.10%",-50,3.1,0.167861332545115
2025-07-08,2024-02-02,"3.35%",-25,3.35,0.21665861695725
2025-07-08,2024-02-02,"3.60%",0,3.6,0.207703171110895
2025-07-08,2024-02-02,"3.85%",25,3.85,0.147893079131307
2025-07-08,2024-02-02,"4.10%",50,4.1,0.0782088470781863
2025-07-08,2024-02-02,"4.35%",75,4.35,0.0307117432899437
2025-07-08,2024-02-02,"4.60%",100,4.6,0
2025-07-08,2024-02-02,"4.85%",125,4.85,0
2025-07-08,2024-02-02,"5.10%",150,5.1,0
